idstd,id,recnumber,Rotation,cards,a0,a1,a1a,a2,a3a,a3b,a3c,a3,a4a,a4b,a5,a6a,a6b,a7,a7a,a8,a9,a10,a11,a12,a13,a14d,a14m,a14y,a14h,a14min,b1,b1x,b3,b2a,b2b,b2c,b2d,b4,b4a,b5,b6,b6a,b6b,b7,b7a,b8,c3,c4,c5,a20dstart,a20mstart,a20ystart,a20dend,a20mend,a20yend,c6,c7,c8,c9a,c9b,c10,c11,c12,c13,c14,c15,c16,c17,c22a,c22b,c28,c30a,c30b,d1a1x,d1a2,d1a3,d2,d2x,n3,d3a,d3b,d3c,d4,d6,d7,d8,d10,d11,d12a,d12b,d13,d14,d16,d17,d30a,d30b,e1,e2b,KENe1,KENe10,e6,e11,e30,h1,h2,h3,h4a,h4b,h5,h6,h7,h8,f1,f2,g1a,g1b,g1c,g2,g3,g4,g5a,g5b,g5bx,g6a,g6b,g6c,g30a,i1,i2a,i2b,i3,i4a,i4b,i30,k1c,k2c,k3a,k3bc,k3e,k3f,k3hd,k4,n5a,n5b,k5a,k5i,k5bc,k5e,k5f,k5hdj,k6,k7,A2f1,A2f2,k8,A2f3,k9,A2f4,A2f4x,A2f5,k10,A2f6,A2f7,k11,k13,k14a,k14b,k14c,k14d,k14e,k15a,k15b,k15c,k15d,k16,k17,k20a,KENk26,KENk27,KENk28,k21,KENk33,KENk34a,KENk34b,KENk34c,KENk34d,k30,MMs1,MMs2,MMs3,MMs4,MMs5,MMs6,MMs7,MMs8,MMs9,MMs10,MMs11a,MMs11b,MMs11c,MMs11d,MMs11e,MMs11f,MMs12a,MMs12b,MMs12c,MMs12d,h7a,j2,j3,j4,j5,j6a,j6,j7a,j7b,j10,j11,j12,j13,j14,j15,j30a,j30b,j30c,j30e,j30f,h30,l1,l2,l3a,l3b,l4a,l4b,l5a,l5b,l5,l6,l6a,l8,l9a,l9a2,l9b,l10,l11a,l11b,l30a,l30b,m1a,m1d,n2a,n2e,n2f,n2b,n2ra,n2rb,n2i,n2j,n6a,n6b,n7a,n7b,a15a2,a15a3,a15b2,a15b3,a15c2,a15c3,a15d,a15m,a15y,a15h,a15min,a16,a17,a18,a19h,a19m,panel,id_panel,wstrict,wmedian,wweak,strata
537733,594.0,560.0,1.0,(A) with cards,Manufacturing,Tanzania,Swahili,Mwanza,Mwanza,No,No,Over 250.000 to 1 million,Furniture,Garments,"No, does not match",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,10152,104,8,7,2013,10,33,Sole proprietorship,,100,100,0,0,0,Yes,100.0,2008,2,No,2008,5,Yes,No,No,,,1,7,2011,30,6,2012,No,,,,,No,,No,,,No,,,No,No,No,Minor obstacle,Minor obstacle,Manufacturing clothes,1810,100,DK,,DK,100,0,0,,,,,No losses,No losses,100.0,0.0,,,DK,,No obstacle,No obstacle,Local,DK,Increase,Increase,No,No,No obstacle,No,,No,No,No,No,No,No,No,DK,DK,0,100,0,No,,,,,,,,,Minor obstacle,Yes,,120000.0,No,,,Minor obstacle,0,0,100,0,0,0,0,No,,,,,,,,,No,No,,,No,,,,,,,,,,,,,,,,,,,No,No,Application procedures were complex,,,,,No,NA,No,No,No,No,Very Severe Obstacle,No,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Tend to agree,No time was spent,No,,,No,,,No payments or gifts are paid,No,,,No,,,Major obstacle,Major obstacle,No obstacle,No obstacle,No obstacle,Minor obstacle,2,2,2.0,0.0,2.0,0.0,2.0,0.0,,2,2.0,12.0,4.0,4.0,2,No,,,No obstacle,Minor obstacle,Tax rates,Access to finance,DK,DK,0.0,0.0,0.0,120000.0,,0.0,DK,DK,DK,DK,5,Female,,,,,8,7,2013,12,1,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,1.380758811306693,1.7034990635452416,3.4680933255170494,81.0
537734,601.0,611.0,2.0,(A) with cards,Other services,Tanzania,Swahili,Mwanza,Zanzibar,No,No,City with population over 1 million,Hotel and restaurants: section H,Services of motor vehicles,"No, does not match",Small >=5 and <=19,Medium >=20 and <=99,"No, a firm on its own",1,NA,NA,NA,NA,70981,1024,24,8,2013,13,59,Sole proprietorship,,100,100,0,0,0,No,,1989,20,Yes,1989,24,No,No,No,,,1,1,2012,31,12,2012,Yes,6.0,7.0,,DK,No,,No,,,,,,No,No,No,Major obstacle,No obstacle,Maintenance and repair of motor vehicles,5020,70,10000000.0,Ten million,6000000.0,100,0,0,,,,,NA,NA,,,,,,,Very Severe Obstacle,Major obstacle,,,Decrease,Increase,,Yes,Major obstacle,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,,,0,100,0,No,,,,,,,,,Major obstacle,Yes,,400000.0,No,,,No obstacle,10,15,100,0,0,0,0,Yes,2000000.0,DK,100.0,0.0,0.0,0.0,0.0,0.0,Yes,No,,,No,,,,,,,,,,,,,,,,,,,No,No,Application procedures were complex,,,,,No,NA,No,No,No,No,Major obstacle,Yes,Reduce the time spent in financial transactions,No,,Yes,10.0,No,,No,,,,,,,,No,No,No,No,Tend to agree,DK,No,,,No,,DK,,No,,,No,,,Major obstacle,Major obstacle,Major obstacle,Major obstacle,Major obstacle,Moderate obstacle,20,20,,,,,,,-9.0,DK,,,,,40,Yes,,,Major obstacle,Major obstacle,Access to land,Access to land,DK,,,240000.0,,,,,,,,,24,Male,,,,,24,8,2013,14,57,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,19.75634117253229,24.53699637036135,49.01910867128901,87.0
537735,602.0,619.0,1.0,(B) without cards,Other services,Tanzania,Swahili,Mwanza,Zanzibar,No,No,City with population over 1 million,Hotel and restaurants: section H,Services of motor vehicles,"No, does not match",Medium >=20 and <=99,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,1212,1024,24,8,2013,17,10,Sole proprietorship,,100,100,0,0,0,No,,1993,9,No,1995,20,No,No,No,,,1,7,2011,30,6,2012,Yes,DK,,DK,,No,,No,,,,,,No,No,Yes,Minor obstacle,Minor obstacle,Maintenance and repair of motor vehicles,5020,DK,DK,,DK,DK,DK,DK,,,,DK,DK,NA,,,,,,,No obstacle,Moderate obstacle,,,Decrease,Decrease,,Yes,Minor obstacle,No,,No,No,No,No,No,No,No,,,DK,DK,DK,No,,,,,,,,,Moderate obstacle,No,,,No,,,Minor obstacle,DK,DK,DK,DK,DK,DK,DK,Yes,270000.0,DK,DK,DK,DK,DK,DK,DK,Yes,No,,,No,,,,,,,,,,,,,,,,,,,No,No,Interest rates were not favorable,,,,,No,DK,No,NA,No,No,Moderate obstacle,No,,,,,,,,,,No,Yes,No,No,No,No,No,No,No,No,DK,DK,No,,,No,,DK,,No,,,No,,,Minor obstacle,Moderate obstacle,Minor obstacle,Moderate obstacle,Moderate obstacle,No obstacle,DK,DK,,,,,,,-9.0,DK,,,,,DK,No,,,Minor obstacle,Minor obstacle,Electricity,Access to finance,DK,,,480000.0,,,,,,,,,20,Male,,,,,24,8,2013,17,53,Truthful,Are in some case taken from books in some case estimates,One visit in face-to-face interview with one person,,,fresh,,2.4531232711127036,3.2400822970969947,5.203787078859984,88.0
537736,603.0,619.0,2.0,(A) with cards,Other services,Tanzania,Swahili,Mwanza,Mwanza,No,No,Over 250.000 to 1 million,Hotel and restaurants: section H,Transport  Section I: (60-64),"No, does not match",Medium >=20 and <=99,Medium >=20 and <=99,Yes,2,HQ with production and/or sales in this location,Yes,Yes,No,470,104,26,8,2013,13,39,Sole proprietorship,,100,100,0,0,0,No,,DK,DK,Yes,DK,20,No,Yes,Yes,DK,DK,1,7,2011,30,6,2012,Yes,6.0,Less than one hour,,None,Yes,25.0,Yes,DK,DK,,,,Yes,Yes,Yes,Major obstacle,Major obstacle,Other scheduled passenger land transport,6021,100,DK,,DK,DK,DK,DK,,,,DK,No losses,No losses,,,,,,,Moderate obstacle,Moderate obstacle,,,Remain the same,Decrease,,Yes,Major obstacle,No,,No,No,No,No,No,No,No,,,100,0,0,No,,,,,,,,,Minor obstacle,Yes,,400000.0,No,,,Major obstacle,DK,DK,DK,DK,DK,DK,DK,Yes,DK,DK,DK,DK,DK,DK,DK,DK,Yes,No,,,No,,,,,,,,,,,,,,,,,,,No,No,No need for a loan - establishment had sufficient capital,,,,,No,DK,No,NA,NA,NA,Major obstacle,No,,,,,,,,,,No,No,No,No,No,No,No,Yes,Yes,Yes,Strongly agree,DK,DK,,,DK,,,No payments or gifts are paid,No,,,No,,,Major obstacle,Major obstacle,Major obstacle,Major obstacle,Major obstacle,Major obstacle,25,DK,,,,,,,-9.0,DK,,,,,90,No,,,Major obstacle,Major obstacle,Tax rates,Access to land,DK,,,DK,,,,,,,,,Less than one,Male,,,,,26,8,2013,14,14,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,2.4531232711127036,3.2400822970969947,5.203787078859984,88.0
537737,604.0,617.0,3.0,(B) without cards,Manufacturing,Tanzania,Swahili,Mwanza,Zanzibar,No,No,City with population over 1 million,Services of motor vehicles,Furniture,"No, does not match",Medium >=20 and <=99,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,70981,1024,26,8,2013,14,1,Sole proprietorship,,100,100,0,0,0,No,,2003,9,Yes,2003,8,No,No,No,,,1,1,2012,31,12,2012,No,,,,,No,,No,,,The establishment does not use water for production,,,No,No,No,Very Severe Obstacle,No obstacle,Manufacturing furniture like doors and windows and seats,3610,90,10000000.0,Ten million,20000000.0,80,DK,DK,NA,NA,NA,DK,NA,NA,80.0,DK,No,,DK,,Minor obstacle,Very Severe Obstacle,Local,Too many to count,Increase,Increase,No,Yes,Very Severe Obstacle,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,100.0,11.0,0,100,0,No,,,,,,,,,Very Severe Obstacle,No,,,No,,,Minor obstacle,DK,DK,100,0,0,0,0,Yes,4000000.0,DK,100.0,0.0,0.0,0.0,0.0,0.0,Yes,No,,,No,,,,,,,,,,,,,,,,,,,No,No,Application procedures were complex,,,,,No,NA,No,No,No,No,Very Severe Obstacle,No,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Tend to disagree,DK,Yes,2.0,No,No,,,DK,No,,,No,,,Very Severe Obstacle,Very Severe Obstacle,Very Severe Obstacle,Very Severe Obstacle,Very Severe Obstacle,Minor obstacle,7,7,6.0,1.0,4.0,2.0,DK,DK,,3,DK,DK,7.0,No female production workers,30,Yes,60.0,40.0,Very Severe Obstacle,Very Severe Obstacle,Access to finance,Business licensing and permits,4000000.0,700000.0,DK,90000.0,DK,DK,,DK,300000.0,DK,200000.0,DK,8,Male,,,,,26,8,2013,14,43,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,2.4531232711127036,3.2400822970969947,5.203787078859984,88.0
537738,605.0,618.0,2.0,(A) with cards,Retail,Tanzania,Swahili,Mwanza,Mwanza,No,No,Over 250.000 to 1 million,Hotel and restaurants: section H,Retail,"No, does not match",Medium >=20 and <=99,Medium >=20 and <=99,Yes,2,HQ with production and/or sales in this location,Yes,Yes,Yes,470,104,23,8,2013,12,6,Sole proprietorship,,100,100,0,0,0,Yes,100.0,1963,21,Yes,1963,19,Yes,Yes,Yes,30.0,No,1,12,2012,12,12,2012,Yes,5.0,Less than one hour,,60000.0,Yes,100.0,Yes,60.0,No,,,,No,Yes,Yes,Minor obstacle,Major obstacle,"Retail sale of food, beverages and tobacco in specialized stores",5220,100,10000000.0,Ten million,DK,100,0,0,,,,,NA,NA,,,,,,DK,Major obstacle,No obstacle,,,Decrease,Decrease,,Yes,Major obstacle,No,,No,No,No,No,No,No,Yes,,,Floor in a building,Floor in a building,Floor in a building,No,,,25.0,3.0,,-9.0,-9.0,-9.0,Major obstacle,Yes,,100000.0,Yes,,100000.0,Major obstacle,DK,DK,DK,DK,DK,DK,DK,Yes,150000.0,DK,DK,DK,DK,DK,DK,DK,No,No,,,No,,,,,,,,,,,,,,,,,,,No,No,Collateral requirements were too high,,,,,No,NA,NA,NA,No,No,NA,No,,,,,,,,,,No,DK,Yes,No,No,No,No,No,No,No,DK,No time was spent,No,,,No,,,10000.0,No,,,No,,,NA,NA,Major obstacle,NA,Major obstacle,NA,5,DK,,,,,,,5.0,DK,,,,,5,No,,,DK,Major obstacle,NA,Access to land,500000.0,,,500000.0,,,DK,,,,,,26,Male,,,,,23,8,2013,14,36,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,2.4531232711127036,3.2400822970969947,5.203787078859984,88.0
537739,606.0,612.0,2.0,(B) without cards,Other services,Tanzania,Swahili,Mwanza,Mwanza,No,No,Over 250.000 to 1 million,Hotel and restaurants: section H,Hotel and restaurants: section H,"Yes, screener and sample frame info match",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,10075,104,28,9,2013,13,6,Sole proprietorship,,100,100,0,0,0,No,,2007,DK,Yes,Never registered,Less than one year,No,No,Yes,DK,DK,1,7,2011,30,6,2012,Yes,DK,,DK,,No,,No,,,,,,No,No,No,Major obstacle,Major obstacle,Hotel and accommodation,5510,DK,DK,,DK,DK,DK,DK,,,,DK,NA,NA,,,,,,,Major obstacle,Major obstacle,,,Remain the same,Remain the same,,Yes,Minor obstacle,No,,No,No,No,No,No,No,No,,,DK,DK,DK,No,,,,,,,,,Major obstacle,No,,,No,,,Minor obstacle,DK,DK,DK,DK,DK,DK,DK,No,,,,,,,,,No,No,,,No,,,,,,,,,,,,,,,,,,,No,No,DK,,,,,No,NA,No,No,No,No,Major obstacle,No,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Strongly agree,DK,No,,,No,,,DK,No,,,No,,,Major obstacle,Major obstacle,Major obstacle,Moderate obstacle,Major obstacle,Major obstacle,25,DK,,,,,,,-9.0,DK,,,,,DK,No,,,DK,Major obstacle,Access to land,Access to land,DK,,,DK,,,,,,,,,5,Male,,,,,28,9,2013,14,1,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,19.75634117253229,24.53699637036135,49.01910867128901,87.0
537740,607.0,595.0,1.0,(A) with cards,Retail,Tanzania,Swahili,Mwanza,Mwanza,No,No,Over 250.000 to 1 million,Retail,Retail,"Yes, screener and sample frame info match",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,10075,104,30,9,2013,13,7,Shareholding company with non-traded shares or shares traded privately,,100,100,0,0,0,No,,2010,2,Yes,2010,15,No,Yes,Yes,30.0,No,1,7,2011,30,6,2012,Yes,10.0,12.0,60.0,,Yes,15.0,Yes,70.0,No,,,,Yes,Yes,Yes,Major obstacle,Major obstacle,Other non-store retail sale  like selling pumped water,5259,100,80000000.0,Eighty million,DK,DK,DK,DK,,,,DK,NA,NA,,,,,,2.0,Major obstacle,Moderate obstacle,,,DK,Remain the same,,Yes,Major obstacle,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Floor in a building,Floor in a building,Floor in a building,No,,,10.0,3.0,,-9.0,-9.0,-9.0,DK,Yes,15.0,,Yes,20.0,,DK,DK,DK,DK,DK,DK,DK,DK,No,,,,,,,,,No,No,,,No,,,,,,,,,,,,,,,,,,,No,No,No need for a loan - establishment had sufficient capital,,,,,No,NA,NA,NA,NA,NA,Moderate obstacle,Yes,Reduce costs of financial transactions,No,,No,,No,,No,,,,,,,,Yes,Yes,Yes,No,Strongly agree,DK,DK,,,No,,DK,,No,,,No,,,DK,Moderate obstacle,Moderate obstacle,DK,Major obstacle,Very Severe Obstacle,DK,DK,,,,,,,-9.0,DK,,,,,DK,No,,,Major obstacle,Major obstacle,Customs and trade regulations,Access to finance,DK,,,DK,,,DK,,,,,,5,Male,,,,,30,9,2013,14,32,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,9.634999412799843,12.075780015018099,40.784943313461945,85.0
537741,608.0,613.0,2.0,(A) with cards,Other services,Tanzania,Swahili,Mwanza,Mwanza,No,No,Over 250.000 to 1 million,Hotel and restaurants: section H,Wholesale,"No, does not match",Small >=5 and <=19,Medium >=20 and <=99,"No, a firm on its own",1,NA,NA,NA,NA,10115,104,30,9,2013,11,13,Sole proprietorship,,100,100,0,0,0,No,,2004,14,Yes,2004,9,No,No,No,,,1,1,2011,1,1,2012,No,,,,,Yes,10.0,No,,,,,,No,No,Yes,Moderate obstacle,Moderate obstacle,"Wholesale of food, beverages",5122,25,40000000.0,Forty millions,DK,100,0,0,,,,,No losses,No losses,,,,,,,Minor obstacle,Minor obstacle,,,Increase,Increase,,Yes,Moderate obstacle,Yes,Yes,Yes,No,No,No,Yes,No,No,,,100,0,0,No,,,,,,,,,Moderate obstacle,Yes,,1200000.0,No,,,No obstacle,0,0,100,0,0,0,0,Yes,DK,DK,100.0,0.0,0.0,0.0,0.0,0.0,Yes,No,,,No,,,,,,,,,,,,,,,,,,,No,No,No need for a loan - establishment had sufficient capital,,,,,No,NA,NA,NA,No,No,Minor obstacle,Yes,Reduce costs of financial transactions,No,,No,,Yes,DK,No,,,,,,,,No,No,No,No,Tend to disagree,DK,No,,,No,,No payments or gifts are paid,,No,,,No,,,DK,Minor obstacle,Minor obstacle,No obstacle,Moderate obstacle,No obstacle,24,18,,,,,,,10.0,6,4.0,2.0,,,75,No,,,Minor obstacle,Major obstacle,Access to land,Access to land,DK,,,3600000.0,,,,,,,,,10,Male,,,,,30,9,2013,12,5,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,19.75634117253229,24.53699637036135,49.01910867128901,87.0
537742,609.0,548.0,3.0,(B) without cards,Manufacturing,Tanzania,Swahili,Mwanza,Mwanza,No,No,Over 250.000 to 1 million,Garments,Textiles,"No, screener and sample frame do not match but establishment still does activities that match sample frame",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,10115,104,30,9,2013,10,6,Sole proprietorship,,100,100,0,0,0,No,,2003,3,No,2013,10,No,No,No,,,30,6,2011,1,7,2012,No,,,,,No,,No,,,No,,,No,No,Yes,Moderate obstacle,Moderate obstacle,Manufacturing school uniforms,1730,50,DK,,DK,100,0,0,,,,,No losses,No losses,75.0,25.0,No,,10.0,,Moderate obstacle,Minor obstacle,Local,Too many to count,Decrease,Decrease,No,Yes,Moderate obstacle,No,,No,No,No,No,No,No,No,70.0,78.0,0,100,0,No,,,,,,,,,Major obstacle,Yes,5.0,,No,,,Moderate obstacle,0,0,100,0,0,0,0,No,,,,,,,,,No,No,,,No,,,,,,,,,,,,,,,,,,,No,No,Application procedures were complex,,,,,No,Decrease,NA,NA,NA,NA,Very Severe Obstacle,No,,,,,,,,,,No,Yes,No,No,No,No,Yes,No,DK,DK,Tend to disagree,No time was spent,No,,,No,,No payments or gifts are paid,,No,,,No,,,Moderate obstacle,Moderate obstacle,Moderate obstacle,Major obstacle,Major obstacle,Major obstacle,3,2,3.0,0.0,3.0,0.0,1.0,0.0,,2,2.0,3.0,7.0,7.0,10,No,,,DK,Minor obstacle,Access to finance,Business licensing and permits,DK,DK,DK,DK,DK,360000.0,,DK,DK,DK,5000000.0,10000000.0,10,Male,,,,,30,9,2013,10,43,Truthful,Are arbitrary and unreliable numbers,One visit in face-to-face interview with one person,,,fresh,,1.078882265475131,1.327869530846659,3.544524974857872,80.0
537743,612.0,613.0,2.0,(A) with cards,Other services,Tanzania,Swahili,Mwanza,Mwanza,No,No,Over 250.000 to 1 million,Hotel and restaurants: section H,Hotel and restaurants: section H,"Yes, screener and sample frame info match",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,10085,104,31,8,2013,11,13,Sole proprietorship,,100,100,0,0,0,No,,2002,10,Yes,2002,10,No,No,No,,,1,7,2011,30,6,2012,No,,,,,No,,No,,,,,,No,No,Yes,No obstacle,Very Severe Obstacle,"Restaurant, bar services",5520,DK,DK,,DK,100,0,0,,,,,No losses,No losses,,,,,,,No obstacle,No obstacle,,,Remain the same,Decrease,,No,Minor obstacle,No,,Yes,No,No,No,No,No,No,,,100,0,0,No,,,,,,,,,Moderate obstacle,Yes,DK,,Yes,DK,,Moderate obstacle,DK,DK,DK,0,0,0,0,No,,,,,,,,,No,No,,,DK,,,,,,,,,,,,,,,,,,,DK,DK,,,,,,No,NA,NA,NA,No,No,Major obstacle,Yes,Satisfy costumers request,No,,No,,Yes,DK,Yes,DK,,,,,,,Yes,No,No,Yes,Tend to disagree,DK,No,,,No,,No payments or gifts are paid,,No,,,No,,,Minor obstacle,Moderate obstacle,Minor obstacle,Moderate obstacle,Minor obstacle,No obstacle,DK,10,,,,,,,14.0,5,5.0,3.0,,,60,No,,,Moderate obstacle,Minor obstacle,Inadequately educated workforce,Access to land,DK,,,DK,,,,,,,,,5,Male,,,,,31,8,2013,13,39,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,19.75634117253229,24.53699637036135,49.01910867128901,87.0
537744,613.0,562.0,1.0,(B) without cards,Manufacturing,Tanzania,Swahili,Mwanza,Mwanza,No,No,Over 250.000 to 1 million,Furniture,Furniture,"Yes, screener and sample frame info match",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,10085,104,2,9,2013,13,50,Sole proprietorship,,100,100,0,0,0,No,,2004,9,No,2007,DK,No,No,No,,,1,7,2011,30,6,2012,No,,,,,No,,No,,,No,,,No,No,Yes,Major obstacle,Moderate obstacle,Manufacturing jewellery and related articles,3691,100,DK,,DK,DK,DK,DK,NA,NA,NA,DK,NA,DK,DK,DK,DK,,DK,,Moderate obstacle,Very Severe Obstacle,Local,Too many to count,Remain the same,Remain the same,No,No,Major obstacle,Yes,No,No,Yes,Yes,No,Yes,Yes,No,DK,DK,0,100,0,No,,,,,,,,,Major obstacle,Yes,DK,,No,,,Major obstacle,DK,DK,DK,DK,DK,DK,DK,No,,,,,,,,,No,No,,,DK,,,,,,,,,,,,,,,,,,,No,DK,,,,,,No,NA,NA,NA,NA,DK,Moderate obstacle,No,,,,,,,,,,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Strongly disagree,50,No,,,No,,Refusal,,No,,,No,,,Major obstacle,Major obstacle,Moderate obstacle,Very Severe Obstacle,Major obstacle,Moderate obstacle,12,10,10.0,2.0,10.0,0.0,0.0,DK,,10,0.0,6.0,DK,No female production workers,60,No,,,Very Severe Obstacle,Moderate obstacle,Corruption,Access to finance,DK,DK,DK,DK,DK,DK,,DK,DK,DK,DK,DK,2,Male,,,,,2,9,2013,15,4,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,1.380758811306693,1.7034990635452416,3.4680933255170494,81.0
537745,615.0,552.0,3.0,(B) without cards,Manufacturing,Tanzania,Swahili,Mwanza,Mwanza,No,No,Over 250.000 to 1 million,Garments,Textiles,"No, screener and sample frame do not match but establishment still does activities that match sample frame",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,10075,104,3,9,2013,8,50,Sole proprietorship,,100,100,0,0,0,Yes,100.0,DK,DK,No,DK,5,Yes,No,No,,,1,7,2011,30,6,2012,DK,,,,,No,,No,,,The establishment does not use water for production,,,No,No,No,NA,NA,Manufacturing clothes,1730,100,DK,,DK,DK,DK,DK,DK,DK,NA,DK,NA,NA,DK,DK,No,,DK,,NA,NA,Local,DK,Has no domestic deman,NA,No,No,NA,No,,No,No,No,No,No,No,No,DK,DK,DK,DK,DK,No,,,,,,,,,NA,No,,,No,,,NA,DK,DK,DK,DK,DK,DK,DK,No,,,,,,,,,No,No,,,No,,,,,,,,,,,,,,,,,,,No,No,No need for a loan - establishment had sufficient capital,,,,,No,NA,NA,NA,NA,NA,NA,No,,,,,,,,,,No,No,No,No,No,No,Yes,Yes,No,Yes,NA,DK,No,,,No,,DK,,No,,,No,,,NA,NA,NA,NA,NA,NA,3,DK,DK,DK,DK,DK,DK,DK,,No full-time seasonal or temporary workers,,,DK,3.0,DK,No,,,NA,NA,Corruption,Business licensing and permits,DK,DK,DK,DK,DK,DK,,DK,DK,DK,DK,DK,3,Female,,,,,3,9,2013,9,29,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,1.078882265475131,1.327869530846659,3.544524974857872,80.0
537746,616.0,614.0,3.0,(B) without cards,Other services,Tanzania,Swahili,Mwanza,Mwanza,No,No,Over 250.000 to 1 million,Services of motor vehicles,Hotel and restaurants: section H,"No, does not match",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,10115,104,30,9,2013,13,13,Sole proprietorship,,100,100,0,0,0,Yes,10.0,DK,DK,DK,2000,DK,No,No,No,,,30,6,2011,1,7,2012,Yes,DK,,DK,,No,,No,,,,,,No,No,Yes,Minor obstacle,Minor obstacle,"Restaurant, bar services",5520,60,DK,,DK,100,0,0,,,,,No losses,No losses,,,,,,,Minor obstacle,Minor obstacle,,,Increase,Increase,,Yes,Moderate obstacle,Yes,No,No,Yes,No,No,Yes,No,Yes,,,0,100,0,No,,,,,,,,,Moderate obstacle,Yes,,120000.0,No,,,Major obstacle,DK,0,100,0,0,0,0,No,,,,,,,,,Yes,No,,,DK,,,,,,,,,,,,,,,,,,,DK,DK,,,,,,No,DK,DK,DK,DK,No,Major obstacle,Yes,Reduce costs of financial transactions,No,,Yes,15.0,No,,Yes,20.0,,,,,,,No,Yes,No,No,Tend to agree,DK,Yes,2.0,No,No,,100.0,,No,,,No,,,Moderate obstacle,Minor obstacle,Minor obstacle,Major obstacle,Major obstacle,No obstacle,3,3,,,,,,,1.0,2,0.0,12.0,,,100,No,,,Major obstacle,Major obstacle,Access to finance,Business licensing and permits,DK,,,120000.0,,,,,,,,,3,Female,,,,,30,9,2013,13,48,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,19.75634117253229,24.53699637036135,49.01910867128901,87.0
537747,617.0,563.0,2.0,(A) with cards,Manufacturing,Tanzania,Swahili,Mwanza,Mwanza,No,No,Over 250.000 to 1 million,Furniture,Furniture,"Yes, screener and sample frame info match",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,10115,104,30,9,2013,17,1,Partnership,,DK,100,0,0,0,Yes,10.0,1999,12,No,2004,20,No,No,No,,,1,1,2011,1,1,2012,No,,,,,No,,No,,,No,,,Yes,No,Yes,Major obstacle,Major obstacle,Manufacturing furniture like beds,3610,40,DK,,DK,100,0,0,,,,,No losses,No losses,80.0,20.0,No,,DK,,Very Severe Obstacle,Very Severe Obstacle,Local,Too many to count,Increase,Increase,No,Yes,Very Severe Obstacle,Yes,Yes,No,No,No,No,No,No,No,70.0,70.0,0,100,0,Yes,Less than one day,No,,,,,,,Very Severe Obstacle,Yes,,210000.0,Yes,,500000.0,Very Severe Obstacle,0,0,100,0,0,0,0,Yes,500000.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,Yes,No,,,No,,,,,,,,,,,,,,,,,,,No,No,Application procedures were complex,,,,,No,Increase,NA,NA,NA,NA,Very Severe Obstacle,Yes,Reduce costs of financial transactions,No,,No,,No,,Yes,10.0,,,,,,,Yes,No,No,No,Strongly agree,DK,No,,,No,,No payments or gifts are paid,,No,,,No,,,Very Severe Obstacle,Moderate obstacle,Moderate obstacle,Moderate obstacle,Very Severe Obstacle,Major obstacle,16,10,12.0,4.0,12.0,0.0,0.0,4.0,,10,2.0,12.0,7.0,7.0,10,Yes,20.0,5.0,Moderate obstacle,Very Severe Obstacle,Access to finance,Access to land,DK,DK,DK,DK,DK,DK,,DK,DK,DK,400000000.0,40000000.0,14,Male,14.0,Male,14.0,Male,30,9,2013,17,51,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with different manag,1.0,0.0,fresh,,1.380758811306693,1.7034990635452416,3.4680933255170494,81.0
