idstd,id,a4a,a6a,a2,a1c,a0,a3a,a6c,a7,panel,a1a,a14d,a14m,a14y,a14h,a14min,a20y,a20m,a20d,a1,a12,a7a,a7b,a11,a7c,a9,b1,b1x,b3a,b2a,b2b,b2c,b2d,b4,b4a,b5,b6,b6b,b7,b7a,b8,b8x,c3,c4,c5,c31,c6,c7,c8a,c8b,c9a,c9b,c10,c11,c43,c44,c12,c13,c14,c33,c45,c152,c162,c172,c22b,c36,c37,c39,c42,d1a1a,d1a3,d2,d2x,n3,n3x,f1,d3a,d3b,d3c,d31x,d42,d43a,d43b,d4a,d4b,d342,d352,d8,d12a,d12b,d13,d38x,d44,d45a,d45b,d14a,d14b,d412,o1,o2,o3a2,o3b2,j31,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,e1,e2b,e312,e32,e33,e6,e11,h1,h2,h32x,h5,h62x,h8,h9,d1a6a,d1a6b,d1a6c,d1a6cx,g5a,g5b,g5bx,g2,g3,g4,g34,ge3,ge3a,ge7,ge8d,k3a,k3i,k3j,k3bc,k3e,k3f,k3dgh,k4,n5a,n5b,k5a,k5a1,k5i,k5i1,k5j,k5j1,k5bc,k5bc1,k5e,k5e1,k5f,k5f1,k5dgh,k5dgh1,k6,k82b,k82a,k9,k10,k11,k13,k14a,k14b,k14c,k14d,k14e,k15a,k15d,k162a,k162b,k17,k20a1,k32,k21,k33,k342,k342x,k35,k36,k38,k392,k392x,k40,j2,j3,j4,j5,j32,j33,j35,j36,j37,j38,j39,j40,j6a,j41,j42,j43,j7a,j7b,j10,j11,j12,j13,j14,j15,k30,g30a,j30c,j30f,h30,i30,d30b,c30a,l30b,l30a,j30e,e30,j30b,j30a,d30a,k30_finance_pos,g30_land_pos,j30_permit_pos,j30_corruption_pos,j30_courts_pos,j30_crime_pos,d30_trade_pos,c30_electricity_pos,l30_workforce_pos,l30_labor_pos,j30_instability_pos,e30_informal_pos,j30_taxadmin_pos,j30_taxrate_pos,d30_transport_pos,m1a,m1a_finance_pos,m1a_land_pos,m1a_permit_pos,m1a_corruption_pos,m1a_courts_pos,m1a_crime_pos,m1a_trade_pos,m1a_electricity_pos,m1a_workforce_pos,m1a_labor_pos,m1a_instability_pos,m1a_informal_pos,m1a_taxadmin_pos,m1a_taxrate_pos,m1a_transport_pos,l1,l2,l9b,l9b1,l3a,l3b,l5a,l5b,l5,l4a1,l4a2,l4b,l10,l11a1,l11a,l11b1,l11b,l12a1,l12a,l34,l35,l36,l1a,l6,l6a,l8,l37,l38a,l38b,l40,l41,l30d,l30c,c32,c32b,c34,c34b,c34bx,c34c,n2a,n2a2,n2e,n2i,n7a,n11,a15d,a15m,a15y,a15h,a15min,a16,a17,a18,a19h,a19m,a13,a1d,a3b,a3c,a3,d1a2_v4,stratificationregioncode,stratificationsizecode,stratificationsectorcode,stratificationpanelcode,wstrict,wmedian,wweak,strata
1596092,109993,2,3,1,1,1,1,8,2,0,1,20,5,2025,13,8,2024,7,7,17,27,,,,,,3,,1,100,0,0,0,2,,2019,20,2019,20,2,2,,2,,,,1,3.0,8.0,40.0,2.0,,1,20.0,2,,2,,,,2,2,,,2,2,,2,1,1,100,6000000.0,six million,5000000.0,five million,60.0,100,0,0,,,,,,,,,,30,70,1.0,China,1.0,4.0,8.0,5.0,8.0,20.0,2,,3,3,3,,,,,,,,,,,,2,-4.0,3.0,1,1,2,1,2,,,2,,2,,,,,,,,,1,-6.0,1.0,2,2,,2,1,100,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,2,1,2,,3.0,30.0,1,80,3.0,,0.0,-5.0,70,3.0,,-5.0,0,1,5.0,1.0,2.0,,24,1,1,1,2.0,,2,,2,,0.0,,2,,,1,2.0,1.0,3,2,0,2,0,0,0,2,0,2,2,0,2,1,2,2,8,1,13,6,3,5,12,4,11,14,9,15,7,10,1,2,8,1,13,6,3,5,12,4,11,14,9,15,7,10,8,10,60.0,,7.0,1.0,5.0,0.0,,6,1,0,2,,,,,,,2,,,0,0,,,2,,,2,,0,2,-9,6000.0,-9,,,500,192000,21120.0,3000000.0,,750000.0,30,20,5,2025,14,11,1,1,1,,,4,1,1,1,2,1410,1,3,2,0,1.3387614,1.403404,2.8721476,29
1596093,110484,2,1,5,1,1,5,6,1,0,1,23,6,2025,10,59,2024,7,7,17,29,2.0,1.0,2.0,1.0,,2,,1,100,0,0,0,1,25.0,2023,3,2023,10,2,2,,1,30.0,2.0,10000.0,2,,,,,,2,,2,,1,14.0,2.0,2000.0,1,2,,,1,2,,2,-9,1,100,500000.0,Five hundred thousand,-7.0,,65.0,100,0,0,,,,,,,,,,100,0,,,,,,,,,2,,3,3,3,,,,,,,,,,,,1,10.0,3.0,3,1,2,2,2,,,2,,2,,,,,,,,,1,-6.0,2.0,3,2,,1,1,50,0,0,50,0,0,0,1,50000.0,0.0,50.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,1,1,1,1.0,2024.0,250000.0,2.0,,,,,,,2,1,2,,-6.0,,1,70,4.0,Mobile money,0.0,-5.0,70,4.0,Mobile money,-5.0,1,1,2.0,2.0,1.0,-6.0,24,2,2,1,-5.0,,2,,2,,0.0,,2,,,1,7.0,2.0,3,1,1,0,0,0,0,0,0,0,0,2,0,0,0,13,12,14,4,11,10,5,3,1,9,7,15,6,2,8,1,13,12,14,4,11,10,5,3,1,9,7,15,6,2,8,6,-7,80.0,,4.0,2.0,1.0,0.0,,3,1,0,1,4.0,,2.0,,1.0,,2,,,2,2,0.0,1.0,2,,,1,2.0,0,1,-9,1000.0,-9,,,200,100000,0.0,100000.0,,1000000.0,10,23,6,2025,11,57,1,2,1,,,2,1,2,2,4,1410,5,1,2,0,20.864178,23.034472,43.00003,145
1596094,110821,2,3,1,1,1,1,125,2,0,4,24,5,2025,8,46,2024,7,7,17,38,,,,,,5,,2,0,100,0,0,2,,2009,25,2009,20,2,2,,2,,,,1,4.0,6.0,30.0,5.0,,1,25.0,2,,2,,,,2,2,,,1,2,,2,1,1,80,75000000.0,Seventy five million,40000000.0,Forty million,75.0,100,0,0,,,,,,,,,,5,95,1.0,"China, Taiwan Province of",1.0,30.0,10.0,20.0,6.0,20.0,2,,4,3,4,2.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,2,4.0,3.0,1,2,2,2,2,,,2,,2,,,,,,,,,1,60.0,2.0,4,2,,1,1,100,0,0,0,0,0,0,1,5000000.0,18000000.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1,2,2,,,,,,,,,,,2,2,2,5.0,,,1,5,3.0,,0.0,-5.0,10,3.0,,-5.0,3,1,2.0,2.0,2.0,,120,2,2,2,,-7.0,2,,2,,0.0,,1,24.0,2.0,1,48.0,2.0,3,2,3,0,0,0,3,3,0,0,3,0,3,3,2,4,8,12,2,15,1,9,6,7,11,13,14,10,5,3,7,4,8,12,2,15,1,9,6,7,11,13,14,10,5,3,125,100,70.0,,100.0,25.0,65.0,11.0,,35,50,15,2,,,,,,,1,4.0,2.0,0,10,6.0,3.0,2,,,2,,0,0,-9,15000.0,-9,,,4000,12500000,2250000.0,10000000.0,,100000000.0,-9,24,5,2025,10,1,1,1,1,,,4,1,1,1,2,2220,1,3,2,0,1.3387614,1.403404,2.8721476,29
1596095,111478,2,2,6,1,1,6,10,1,0,1,6,11,2025,10,25,2025,7,7,17,1,2.0,1.0,1.0,1.0,,3,,1,100,0,0,0,2,,2019,4,2019,6,2,2,,2,,,,1,4.0,2.0,0.0,0.0,,2,,2,,2,,,,2,1,20.0,12.0,2,2,,-7,-7,1,80,8000000.0,Eight million,6500000.0,Six million five hundred thousand,70.0,100,0,0,,,,,,,,,,100,0,,,,,,,,,2,,3,3,3,,,,,,,,,,,,1,-4.0,3.0,2,2,2,2,2,,,2,,2,,,,,,,,,2,,,3,2,,2,2,100,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,2,1,2,,-6.0,,1,90,3.0,,0.0,0.0,85,3.0,,-5.0,0,1,8.0,2.0,1.0,8.0,44,1,1,-6,,,2,,2,,0.0,,2,,,2,,,4,3,3,3,1,3,2,1,2,0,3,0,3,4,3,15,13,12,8,5,2,1,4,11,14,7,9,10,3,6,14,15,13,12,8,5,2,1,4,11,14,7,9,10,3,6,10,7,40.0,,7.0,3.0,2.0,1.0,,4,2,1,2,,,,,,,2,,,0,0,,,2,,,2,,1,1,-9,8000.0,-9,,,700,1675000,120000.0,3000000.0,,15000000.0,40,6,11,2025,11,30,2,2,1,,,1,1,2,2,2,1392,6,2,2,0,1.0,1.1068541,2.3605719,186
1596096,111882,6,3,4,1,3,4,7,1,0,3,5,6,2025,11,19,2024,7,7,17,39,2.0,1.0,1.0,1.0,,3,,1,100,0,0,0,2,,2024,3,2024,13,2,2,,2,,,,1,5.0,5.0,30.0,5.0,,1,5.0,2,,1,7.0,2.0,8000.0,1,1,25.0,20.0,2,1,21.0,1,2,51,85,2800000.0,Two Million Eight Hundred Thousand,-7.0,,,100,0,0,,,,,,,,,,100,0,,,,,,,,,2,,3,4,3,,,,,,,,,,,,2,15.0,2.0,1,2,2,2,2,,,2,,2,,24.0,328.0,3.0,,,,,1,7.0,2.0,3,2,,2,2,100,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,2,2,2,1.0,,,2,50,3.0,,0.0,0.0,40,3.0,,-5.0,0,1,3.0,2.0,2.0,,38,3,2,2,,3.0,2,,2,,,0.0,1,1.0,2.0,1,5.0,2.0,1,4,3,1,1,4,4,2,0,2,4,2,2,1,3,13,11,14,1,7,6,10,15,12,4,5,9,2,8,3,11,13,11,14,1,7,6,10,15,12,4,5,9,2,8,3,7,-7,30.0,,,,,,4.0,2,5,0,2,,,,,,,2,,,0,0,,,2,,,1,1.0,1,1,-9,2300.0,-9,,,300,500000,48000.0,,,,10,5,6,2025,11,59,1,1,1,,,3,1,2,2,3,5510,4,3,6,0,1.8792768,1.8465455,3.4411502,141
1596097,112044,4,2,2,1,3,1,800,2,0,1,8,8,2025,14,47,2025,7,7,17,31,,,,,,3,,1,100,0,0,0,2,,2016,1,2016,10,2,2,,2,,,,1,8.0,1.0,30.0,,10000.0,2,,2,,2,,,,1,2,,,2,1,15.0,2,3,4,100,260000000.0,Two hundred sixty million,59000000.0,Fifty nine million,,100,0,0,,,,,,,,,,15,85,2.0,,,,,,,,1,1.0,4,3,1,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2,-4.0,3.0,1,2,2,2,2,,,2,,2,,,,,,,,,2,,,3,2,,2,1,80,20,0,0,0,0,0,1,25000000.0,0.0,20.0,,80.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1,2,1,1.0,2022.0,11000000.0,1.0,2.0,2.0,2.0,1.0,2.0,14000000.0,2,2,2,1.0,,,1,100,3.0,,0.0,0.0,80,3.0,,-5.0,5,1,1.0,2.0,2.0,,168,1,1,2,,2.0,1,3.0,1,60.0,0.0,,2,,,1,2.0,2.0,3,0,1,1,1,2,-7,1,1,0,2,0,0,0,0,4,3,15,5,1,13,11,7,12,14,6,10,9,8,2,1,4,3,15,5,1,13,11,7,12,14,6,10,9,8,2,23,16,60.0,,,,,,4.0,15,5,3,2,,,,,,,1,8.0,8.0,277,500,200.0,3.0,1,2.0,,1,2.0,1,0,200,1000.0,10,1.0,,1000,30000000,450000.0,,,,30,8,8,2025,15,21,1,4,1,,,2,1,1,1,2,4210,2,2,4,0,25.306923,29.595345,91.101074,59
1596098,112347,1,2,4,1,1,4,30,2,0,3,16,6,2025,15,45,2024,7,7,17,28,,,,,,3,,1,100,0,0,0,2,,2012,10,2012,5,2,2,,2,,,,1,30.0,0.0,30.0,10.0,,2,,2,,1,-5.0,2.0,0.0,-6,1,26.0,24.0,2,1,-6.0,2,-7,1,100,24000000.0,Twenty-Four Million,-7.0,,50.0,100,0,0,,,,,,,,,,0,100,1.0,China,1.0,5.0,0.0,14.0,0.0,20.0,2,,3,3,3,1.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,2,-4.0,3.0,3,2,2,2,2,,,2,,2,,,,,,,,,1,-6.0,2.0,2,2,,2,2,100,0,0,0,0,0,0,1,1300000.0,0.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1,2,2,,,,,,,,,,,2,1,2,,-6.0,,2,70,3.0,,0.0,0.0,100,3.0,,-5.0,7,1,2.0,2.0,2.0,,36,3,1,2,,3.0,1,1.0,1,30.0,0.0,,1,7.0,2.0,1,1.0,2.0,4,4,0,2,0,4,4,4,3,0,4,0,1,2,4,12,10,2,7,11,3,1,5,14,4,9,13,15,8,6,1,12,10,2,7,11,3,1,5,14,4,9,13,15,8,6,30,-7,50.0,,24.0,6.0,24.0,0.0,,4,20,0,2,,,,,,,2,,,0,0,,,2,,,1,1.0,0,1,-9,17000.0,-9,,,7000,1800000,126000.0,2040000.0,,8600000.0,35,16,6,2025,16,48,1,1,1,,,3,1,2,2,4,3250,4,2,1,0,3.2782984,3.2981653,6.755176,123
1596099,112723,7,1,3,1,2,3,7,2,0,1,26,7,2025,15,12,2024,7,7,17,40,,,,,,3,,1,100,0,0,0,2,,2021,5,2021,5,2,2,,2,,,,1,7.0,3.0,30.0,0.0,,2,,2,,2,,,,1,1,10.0,6.0,2,2,,1,4,2,70,3000000.0,Three million,2500000.0,Two million five hundred thousand,,100,0,0,,,,,,,,,,25,75,2.0,,,,,,,,2,,3,3,3,,,,,,,,,,,,1,-4.0,3.0,1,2,2,2,2,,,2,,2,,,,,,10.0,3.0,,2,,,3,2,,2,2,100,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,2,2,2,6.0,,,2,50,3.0,,0.0,0.0,50,3.0,,-9.0,0,2,,,,,40,3,3,-6,,,2,,2,,0.0,,2,,,2,,,3,0,0,0,0,3,0,2,0,0,4,3,2,3,2,13,5,3,12,11,8,2,9,4,14,10,15,7,1,6,11,13,5,3,12,11,8,2,9,4,14,10,15,7,1,6,7,7,60.0,,,,,,2.0,4,2,1,2,,,,,,,2,,,0,0,,,2,,,2,,0,0,-9,1500.0,-9,,,500,1000000,200000.0,,1000000.0,,20,26,7,2025,16,13,2,2,1,,,4,1,2,2,3,4752,3,1,7,0,71.67681,120.386154,326.5364,86
1596100,113051,7,1,5,1,3,5,10,2,0,1,13,9,2025,10,20,2025,7,7,17,40,,,,,,2,,1,100,0,0,0,2,,2017,4,2017,10,2,2,,2,,,,1,8.0,3.0,30.0,0.0,,2,,2,,2,,,,1,1,6.0,4.0,2,2,,1,4,62,90,4000000.0,Four million,3800000.0,Three million eight hundred thousand,,100,0,0,,,,,,,,,,25,75,2.0,,,,,,,,2,,3,4,3,,,,,,,,,,,,2,-4.0,3.0,1,2,2,2,2,,,2,,2,,,,,,,,,2,,,3,2,,2,2,100,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,2,2,2,1.0,,,1,50,3.0,,0.0,0.0,50,3.0,,-9.0,0,1,2.0,2.0,1.0,-6.0,90,3,3,-6,,,1,3.0,1,45.0,0.0,,2,,,2,,,0,0,0,3,0,3,0,1,1,0,2,0,1,1,2,5,2,3,11,9,12,14,4,13,8,15,1,7,6,10,11,5,2,3,11,9,12,14,4,13,8,15,1,7,6,10,10,10,75.0,,,,,,2.0,6,2,2,2,,,,,,,2,,,0,0,,,2,,,2,,0,0,-9,1200.0,-9,,,500,1200000,240000.0,,,,20,13,9,2025,11,18,2,4,1,,,2,1,2,2,4,4923,5,1,7,0,124.81246,164.75078,362.54248,152
1596101,113105,1,1,5,1,1,5,23,2,0,1,4,9,2025,15,27,2025,7,7,17,4,,,,,,3,,2,100,0,0,0,1,100.0,2018,10,2018,10,1,2,,2,,,,1,15.0,2.0,15.0,6.0,,2,,2,,2,,,,1,1,10.0,6.0,2,2,,-7,4,1,70,23756000.0,twenty three million seven hundred fifty six thousand,20400000.0,Twenty Million Four Hundred Thousand,85.0,100,0,0,,,,,,,,,,50,50,2.0,,,,,,,,1,2.0,4,4,3,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,,2.0,3.0,1,3.0,2.0,3,2,2,2,2,,,2,,2,,,,,,,,,2,,,4,2,,2,2,75,0,0,25,0,0,0,1,200000.0,50000.0,30.0,,0.0,,0.0,,50.0,,0.0,,20.0,,0.0,,1,2,2,,,,,,,,,,,2,2,2,4.0,,,2,50,3.0,,0.0,0.0,80,3.0,,-5.0,2,1,1.0,2.0,2.0,,32,1,1,2,,3.0,2,,2,,0.0,,2,,,2,,,3,2,0,0,0,0,0,2,0,0,1,0,1,2,1,14,1,10,12,7,15,13,2,4,11,3,5,8,6,9,1,14,1,10,12,7,15,13,2,4,11,3,5,8,6,9,15,15,,15.0,8.0,7.0,3.0,4.0,,5,3,0,2,,,,,,,2,,,3,5,5.0,3.0,2,,,1,1.0,0,0,680,3025.0,165,1.0,,1500,2040357,202197.0,16505000.0,,2905000.0,15,4,9,2025,16,38,1,2,1,,,2,1,2,2,4,1071,5,1,1,0,21.985792,22.820541,47.405853,144
1596102,113208,4,2,5,1,3,5,12,2,0,1,20,7,2025,18,32,2024,7,7,17,15,,,,,,4,,1,100,0,0,0,1,20.0,2016,5,2016,1,2,2,,2,,,,1,2.0,1.0,30.0,0.0,,1,30.0,2,,2,,,,2,2,,,2,2,,2,1,4,100,6000000.0,six million,4000000.0,Four million,,100,0,0,,,,,,,,,,90,10,2.0,,,,,,,,1,1.0,3,3,-9,,,,,,,,,,,,1,-4.0,2.0,2,2,2,2,2,,,2,,2,,,,,,,,,2,,,3,2,,2,2,75,0,0,0,15,0,10,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,1,2,2,2.0,,,1,100,3.0,,0.0,-5.0,90,3.0,,-5.0,8,1,6.0,2.0,1.0,-5.0,24,2,2,2,,-7.0,1,2.0,1,10.0,0.0,,2,,,1,-6.0,2.0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,4,12,11,6,3,8,9,14,10,2,13,5,15,1,7,11,4,12,11,6,3,8,9,14,10,2,13,5,15,1,7,11,7,19.0,,,,,,2.0,3,2,6,1,,,,,0.0,,2,,,20,20,8.0,1.0,2,,,2,,0,1,-9,4000.0,-9,,,250000,612000,-9.0,,,,30,20,7,2025,19,39,1,1,1,,,2,1,2,2,3,4210,5,2,4,0,10.78901,12.41216,35.044567,159
1596103,113518,4,1,2,1,3,2,16,2,0,1,21,5,2025,14,50,2024,7,7,17,14,,,,,,2,,1,100,0,0,0,2,,2018,8,2018,4,2,2,,1,20.0,1.0,35000.0,1,13.0,3.0,0.0,5.0,,1,12.0,1,3.0,2,,,,2,1,20.0,24.0,2,2,,2,3,4,100,30635959.0,Thirty Million six Hundred thirty five Thousand nine Hundred fifty nine,58658600.0,Fifty eight Million six Hundred fifty eight thousand six Hundred,,100,0,0,,,,,,,,,,65,35,2.0,,,,,,,,1,2.0,-9,2,3,,,,,,,,,,,,1,-4.0,3.0,2,2,2,2,2,,,2,,2,,,,,,,,,2,,,3,2,,2,2,40,15,0,0,0,45,0,1,8500000.0,0.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1,2,2,,,,,,,,,,,2,2,2,6.0,,,1,25,3.0,,0.0,0.0,68,3.0,,-5.0,0,1,6.0,2.0,1.0,6.0,226,1,1,2,,1.0,1,2.0,1,45.0,-9.0,,2,,,1,12.0,2.0,3,1,1,2,0,2,0,1,0,0,3,0,2,2,1,2,12,10,8,15,13,6,14,5,11,3,9,1,7,4,1,2,12,10,8,15,13,6,14,5,11,3,9,1,7,4,16,21,46.0,,,,,,4.0,5,8,3,2,,,,,,,1,4.0,0.0,0,10,2.0,1.0,2,,,1,1.0,0,0,3500,28693.0,160,1.0,,8800,3659980,463899.0,,,,6,21,5,2025,15,46,1,4,1,,,2,1,2,2,3,4100,2,1,4,0,78.35246,94.649254,263.934,47
1596104,113569,7,3,5,1,3,1,58,2,0,1,4,6,2025,14,54,2024,7,7,17,6,,,,,,2,,2,100,0,0,0,1,69.0,2001,5,2001,15,1,2,,2,,,,1,20.0,0.0,1.0,25.0,,1,30.0,2,,2,,,,2,1,1.0,1.0,1,1,10.0,1,2,3,80,382222838.0,Three hundred eighty two million two hundred twenty two thousand eight hundred thirty eight,651362000.0,six hundred fifty one million three hundred sixty two thousand,,82,0,18,Italy,1.0,7.0,0.0,7.0,0.0,20.0,2.0,2012.0,80,20,1.0,Germany,1.0,7.0,4.0,15.0,2.0,25.0,1,2.0,3,3,2,3.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,3.0,2,15.0,3.0,2,-7,1,1,1,1.0,"The company leverages advanced security software solutionsâincluding Microsoft, Cisco, Fortinet, and Check Point",1,"Introduced a new line of business focused on digital services, along with upgraded company security and a cloud-based system. This replaced older manual systems, improving efficiency and data protection.",2,,,,,,,,,1,90.0,1.0,3,2,,2,1,40,0,0,60,0,0,0,2,,,,,,,,,,,,,,,,,1,1,1,1.0,2020.0,90000000.0,1.0,1.0,1.0,1.0,1.0,2.0,130000000.0,2,1,1,,3.0,60.0,1,90,3.0,,0.0,-5.0,90,3.0,,-5.0,20,1,2.0,1.0,1.0,5.0,480,1,1,1,24.0,,1,2.0,1,90.0,-9.0,,2,,,1,5.0,2.0,3,2,0,3,1,1,4,2,1,1,4,1,4,4,2,1,15,5,2,4,13,3,7,11,12,9,14,6,8,10,14,1,15,5,2,4,13,3,7,11,12,9,14,6,8,10,58,50,90.0,,,,,,24.0,34,14,10,1,,,,,24.0,,1,30.0,-9.0,0,-9,,,2,,,2,,0,3,-9,69050.0,-9,,,17262,10173808,0.0,,,,20,4,6,2025,16,46,1,4,2,1.0,40.0,2,1,1,1,2,4651,5,3,7,0,6.1585917,7.410268,18.619556,173
1596105,114000,4,3,1,1,1,1,60,2,0,1,22,7,2025,14,41,2024,7,7,17,40,,,,,,2,,1,100,0,0,0,1,20.0,2012,12,2012,15,2,2,,2,,,,1,6.0,2.0,30.0,2.0,,1,15.0,2,,2,,,,2,1,8.0,6.0,1,2,,1,4,1,70,36000000.0,Thirty six million,30000000.0,Thirty million,70.0,50,0,50,United States of America,1.0,3.0,3.0,0.0,6.0,30.0,1.0,2016.0,90,10,2.0,,,,,,,,2,,3,3,3,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,,1.0,-7.0,3,,,1,2,2,1,2,,,2,,2,,,,,,,,,2,,,3,2,,2,2,100,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,2,2,2,4.0,,,1,70,3.0,,3.0,0.0,70,3.0,,-9.0,0,1,2.0,2.0,1.0,6.0,300,2,2,1,-5.0,,2,,2,,0.0,,2,,,2,,,2,0,0,0,0,2,2,3,1,0,3,3,3,3,2,2,14,11,9,5,13,7,10,1,4,12,15,8,6,3,11,2,14,11,9,5,13,7,10,1,4,12,15,8,6,3,60,52,70.0,,50.0,10.0,40.0,6.0,,40,6,4,2,,,,,,,2,,,0,0,,,2,,,1,1.0,0,0,-9,40000.0,-9,,,15000,8000000,2400000.0,10000000.0,,50000000.0,30,22,7,2025,15,46,2,4,1,,,4,1,1,1,2,1079,1,3,4,0,5.5176764,6.22594,17.457817,33
1596106,114027,5,2,4,1,2,4,6,2,0,3,22,9,2025,12,13,2025,7,7,17,28,,,,,,3,,1,100,0,0,0,1,100.0,2014,6,2014,25,1,2,,2,,,,1,20.0,2.0,0.0,0.0,,2,,2,,2,,,,1,1,28.0,24.0,2,2,,2,3,2,100,3650000.0,Three Million Six Hundred Fifty Thousand,2543000.0,Two Million Five Hundred Forty-Three Thousand,,100,0,0,,,,,,,,,,0,100,2.0,,,,,,,,2,,2,3,3,,,,,,,,,,,,1,-4.0,3.0,2,1,2,2,2,,,2,,2,,,,,,20.0,3.0,,2,,,2,2,,2,2,10,0,0,0,0,0,90,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,2,2,2,3.0,,,2,60,3.0,,0.0,0.0,85,3.0,,-5.0,0,2,,,,,36,3,1,2,,-7.0,2,,2,,0.0,,1,-5.0,2.0,1,1.0,2.0,4,4,0,0,0,4,3,1,0,0,4,1,0,3,3,4,12,6,15,1,2,3,13,11,14,9,8,7,10,5,11,4,12,6,15,1,2,3,13,11,14,9,8,7,10,5,6,6,80.0,,,,,,4.0,4,1,1,2,,,,,,,2,,,0,0,,,2,,,2,,0,1,-9,2100.0,-9,,,780,206400,0.0,,2400000.0,,30,22,9,2025,13,17,1,1,1,,,3,1,2,2,2,4771,4,2,5,0,52.980774,67.398735,151.33873,130
1596107,114140,5,1,3,1,2,3,5,2,0,1,20,5,2025,11,4,2024,7,7,17,44,,,,,,3,,2,100,0,0,0,1,100.0,2020,2,2020,5,2,2,,2,,,,2,,,,,,2,,2,,2,,,,-6,2,,,2,2,,-7,-9,2,100,800000.0,Eight hundred thousand,900000.0,Nine hundred thousand,,100,0,0,,,,,,,,,,100,0,,,,,,,,,2,,2,2,2,,,,,,,,,,,,1,-4.0,3.0,3,2,2,2,2,,,2,,2,,,,,,15.0,3.0,,1,3.0,2.0,3,2,,2,2,100,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,2,1,2,,-6.0,,2,70,3.0,,0.0,0.0,5,3.0,,-5.0,0,2,,,,,168,3,3,2,,-7.0,2,,2,,0.0,,2,,,1,1.0,2.0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,11,14,10,15,6,8,5,13,12,4,9,7,3,11,2,1,11,14,10,15,6,8,5,13,12,4,9,7,3,5,5,0.0,,,,,,2.0,5,0,0,2,,,,,,,2,,,0,0,,,2,,,2,,0,0,100,640.0,25,1.0,,320,75000,5000.0,,-9.0,,2,20,5,2025,11,42,1,4,1,,,3,1,2,2,3,4711,3,1,5,0,72.11671,120.436356,338.08145,82
1596108,114714,4,2,7,1,3,7,56,2,0,1,9,7,2025,18,16,2025,7,7,17,46,,,,,,3,,1,100,0,0,0,2,,2019,3,2019,6,2,2,,2,,,,1,3.0,2.0,0.0,5.0,,1,5.0,2,,2,,,,2,2,,,2,1,7.0,2,-7,4,100,130000000.0,One hundred thirty million,33000000.0,Thirty three million,,100,0,0,,,,,,,,,,100,0,,,,,,,,,2,,-9,3,2,-7.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,,1.0,3.0,1,-4.0,3.0,1,-7,2,2,2,,,2,,2,,,,,,,,,2,,,3,2,,2,2,80,0,0,0,0,20,0,1,60000000.0,0.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1,2,2,,,,,,,,,,,2,2,2,7.0,,,1,50,3.0,,0.0,0.0,100,3.0,,-5.0,5,1,12.0,2.0,1.0,8.0,8,3,3,1,4.0,,1,4.0,1,30.0,0.0,,2,,,1,1.0,2.0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,14,6,13,7,12,4,8,11,5,15,10,1,2,3,9,11,14,6,13,7,12,4,8,11,5,15,10,1,2,3,9,6,3,100.0,,,,,,1.0,6,0,0,2,,,,,,,2,,,0,50,30.0,6.0,2,,,2,,0,0,-9,1000.0,-9,,,5000,10000000,100000.0,,,,20,9,7,2025,18,48,2,2,1,,,4,1,2,2,3,4100,7,2,4,0,1.0,1.0,2.5000777,211
